NAME,B19013_001E,state,place
"Ruby city, Alaska",35208,02,65590
"Russian Mission city, Alaska",48125,02,65700
"St. George city, Alaska",108750,02,65800
"St. Mary's city, Alaska",45000,02,66140
"St. Michael city, Alaska",56250,02,66360
"St. Paul city, Alaska",98750,02,66470
"Sand Point city, Alaska",73125,02,67020
"Savoonga city, Alaska",51875,02,67460
"Saxman city, Alaska",49808,02,67570
"Scammon Bay city, Alaska",38750,02,67680
"Selawik city, Alaska",50833,02,68230
"Seldovia city, Alaska",84750,02,68340
"Seward city, Alaska",71016,02,68560
"Shageluk city, Alaska",-666666666,02,68670
"Shaktoolik city, Alaska",65833,02,68890
"Shishmaref city, Alaska",62083,02,69770
"Shungnak city, Alaska",76667,02,70100
"Soldotna city, Alaska",62984,02,71640
"Stebbins city, Alaska",48333,02,72960
"Tanana city, Alaska",54167,02,75160
"Teller city, Alaska",42500,02,75930
"Tenakee Springs city, Alaska",54375,02,76260
"Thorne Bay city, Alaska",61750,02,77140
"Togiak city, Alaska",56563,02,77690
"Toksook Bay city, Alaska",52019,02,78240
"Unalakleet city, Alaska",86250,02,80660
"Unalaska city, Alaska",114286,02,80770
"Upper Kalskag city, Alaska",49167,02,81320
"Utqiaġvik city, Alaska",89038,02,81920
"Valdez city, Alaska",97067,02,82200
"Wainwright city, Alaska",85750,02,82750
"Wales city, Alaska",38125,02,82860
"Wasilla city, Alaska",70756,02,83080
"Whale Pass city, Alaska",32500,02,84000
"White Mountain city, Alaska",56563,02,84070
"Whittier city, Alaska",57188,02,84510
"Apache Junction city, Arizona",58619,04,02830
"Avondale city, Arizona",81260,04,04720
"Benson city, Arizona",48854,04,05770
"Bisbee city, Arizona",46689,04,06260
"Buckeye city, Arizona",98778,04,07940
"Bullhead City city, Arizona",47717,04,08220
"Casa Grande city, Arizona",66354,04,10530
"Chandler city, Arizona",103691,04,12000
"Coolidge city, Arizona",57161,04,15500
"Cottonwood city, Arizona",47162,04,16410
"Douglas city, Arizona",39350,04,20050
"El Mirage city, Arizona",74764,04,22220
"Eloy city, Arizona",54080,04,22360
"Flagstaff city, Arizona",68041,04,23620
"Glendale city, Arizona",70139,04,27820
"Globe city, Arizona",66545,04,28030
"Goodyear city, Arizona",101814,04,28380
"Holbrook city, Arizona",61979,04,33280
"Kingman city, Arizona",60418,04,37620
"Lake Havasu City city, Arizona",66264,04,39370
"Litchfield Park city, Arizona",124973,04,41330
"Maricopa city, Arizona",94208,04,44410
"Mesa city, Arizona",78779,04,46000
"Nogales city, Arizona",40745,04,49640
"Page city, Arizona",88452,04,51810
"Peoria city, Arizona",93403,04,54050
"Phoenix city, Arizona",77041,04,55000
"Prescott city, Arizona",69151,04,57380
"Safford city, Arizona",65727,04,62000
"St. Johns city, Arizona",128920,04,62350
"San Luis city, Arizona",57364,04,63470
"Scottsdale city, Arizona",107372,04,65000
"Sedona city, Arizona",67374,04,65350
"Show Low city, Arizona",63376,04,66470
"Sierra Vista city, Arizona",69783,04,66820
"Somerton city, Arizona",71825,04,68080
"South Tucson city, Arizona",33734,04,68850
"Surprise city, Arizona",93371,04,71510
"Tempe city, Arizona",77643,04,73000
"Tolleson city, Arizona",55015,04,74190
"Tombstone city, Arizona",54792,04,74400
"Tucson city, Arizona",54546,04,77000
"Willcox city, Arizona",40750,04,83090
"Williams city, Arizona",66183,04,83160
"Winslow city, Arizona",53114,04,83930
"Yuma city, Arizona",62546,04,85540
"Adona city, Arkansas",51563,05,00250
"Alexander city, Arkansas",69022,05,00580
"Alma city, Arkansas",58320,05,00970
"Altheimer city, Arkansas",41364,05,01150
"Altus city, Arkansas",37656,05,01210
"Amity city, Arkansas",37679,05,01360
"Arkadelphia city, Arkansas",42430,05,01870
"Arkansas City city, Arkansas",40729,05,01990
"Ashdown city, Arkansas",47398,05,02380
"Ash Flat city, Arkansas",48036,05,02470
"Atkins city, Arkansas",58299,05,02590
"Augusta city, Arkansas",49744,05,02740
"Austin city, Arkansas",93315,05,02860
"Bald Knob city, Arkansas",49107,05,03280
"Barling city, Arkansas",52009,05,03640
"Batesville city, Arkansas",54424,05,04030
"Bay city, Arkansas",58000,05,04180
"Bearden city, Arkansas",28143,05,04420
"Beebe city, Arkansas",56424,05,04600
"Bella Vista city, Arkansas",85932,05,04840
"Belleville city, Arkansas",65815,05,04960
"Benton city, Arkansas",69638,05,05290
"Bentonville city, Arkansas",108465,05,05320
"Berryville city, Arkansas",39548,05,05560
"Black Rock city, Arkansas",59531,05,06700
"Blevins city, Arkansas",59688,05,07030
"Blytheville city, Arkansas",49928,05,07330
"Bonanza city, Arkansas",59583,05,07540
"Bono city, Arkansas",46897,05,07630
"Booneville city, Arkansas",49653,05,07720
"Bradford city, Arkansas",31375,05,08260
"Bradley city, Arkansas",30732,05,08290
"Branch city, Arkansas",35060,05,08440
"Briarcliff city, Arkansas",51000,05,08665
"Brinkley city, Arkansas",38285,05,08950
"Brookland city, Arkansas",59677,05,09100
"Bryant city, Arkansas",83219,05,09460
"Buckner city, Arkansas",94861,05,09550
"Bull Shoals city, Arkansas",46848,05,09790
"Cabot city, Arkansas",72656,05,10300
"Calico Rock city, Arkansas",26250,05,10570
"Calion city, Arkansas",42039,05,10600
"Camden city, Arkansas",51300,05,10720
"Cammack Village city, Arkansas",101369,05,10780
"Campbell Station city, Arkansas",70417,05,10900
"Caraway city, Arkansas",41667,05,11410
"Carlisle city, Arkansas",34858,05,11500
"Carthage city, Arkansas",21429,05,11830
"Cave City city, Arkansas",41250,05,12280
"Cave Springs city, Arkansas",147917,05,12340
"Cedarville city, Arkansas",54821,05,12520
"Centerton city, Arkansas",112920,05,12820
"Charleston city, Arkansas",60058,05,13300
"Cherokee Village city, Arkansas",35244,05,13450
"Cherry Valley city, Arkansas",40156,05,13540
"Chidester city, Arkansas",21641,05,13750
"Clarendon city, Arkansas",33500,05,13990
"Clarkedale city, Arkansas",129750,05,14050
"Clarksville city, Arkansas",37848,05,14140
"Clinton city, Arkansas",41447,05,14260
"Coal Hill city, Arkansas",36957,05,14500
"Colt city, Arkansas",21563,05,14950
"Conway city, Arkansas",58461,05,15190
"Corning city, Arkansas",44197,05,15460
"Cotter city, Arkansas",33250,05,15490
"Cotton Plant city, Arkansas",12043,05,15550
"Crossett city, Arkansas",42792,05,16240
"Cushman city, Arkansas",42411,05,16930
"Danville city, Arkansas",65625,05,17320
"Dardanelle city, Arkansas",43287,05,17380
"Decatur city, Arkansas",43239,05,17740
"Delight city, Arkansas",32396,05,18100
"De Queen city, Arkansas",50979,05,18490
"Dermott city, Arkansas",25518,05,18520
"Des Arc city, Arkansas",31328,05,18550
"De Valls Bluff city, Arkansas",28750,05,18640
"DeWitt city, Arkansas",48221,05,18790
"Diamond City city, Arkansas",42083,05,18850
"Diaz city, Arkansas",46473,05,18940
"Dierks city, Arkansas",23333,05,18970
"Dover city, Arkansas",33491,05,19600
"Dumas city, Arkansas",34938,05,19990
"Dyer city, Arkansas",69792,05,20200
"Earle city, Arkansas",26985,05,20320
"Elaine city, Arkansas",39226,05,20950
"El Dorado city, Arkansas",45159,05,21070
"Elkins city, Arkansas",81111,05,21190
"Elm Springs city, Arkansas",112917,05,21430
"Emmet city, Arkansas",58750,05,21610
"England city, Arkansas",47379,05,21730
"Eudora city, Arkansas",27140,05,22180
"Eureka Springs city, Arkansas",41821,05,22240
"Evening Shade city, Arkansas",27159,05,22360
"Fairfield Bay city, Arkansas",54735,05,22660
"Farmington city, Arkansas",88541,05,23170
"Fayetteville city, Arkansas",59074,05,23290
"Fifty-Six city, Arkansas",62583,05,23680
"Fisher city, Arkansas",38000,05,23800
"Flippin city, Arkansas",40559,05,24010
"Fordyce city, Arkansas",43056,05,24220
"Foreman city, Arkansas",39833,05,24250
"Forrest City city, Arkansas",33522,05,24430
"Fort Smith city, Arkansas",52692,05,24550
"Fouke city, Arkansas",38594,05,24640
"Gassville city, Arkansas",47404,05,26050
"Gentry city, Arkansas",65325,05,26290
"Gillett city, Arkansas",67143,05,26980
"Gilmore city, Arkansas",29219,05,27040
"Glenwood city, Arkansas",33889,05,27310
"Gosnell city, Arkansas",43750,05,27700
"Gould city, Arkansas",30809,05,27730
"Grady city, Arkansas",37500,05,27790
"Grannis city, Arkansas",64450,05,27970
"Gravette city, Arkansas",65014,05,28360
"Greenbrier city, Arkansas",59099,05,28510
"Green Forest city, Arkansas",63813,05,28600
"Greenland city, Arkansas",62250,05,28660
"Greenway city, Arkansas",38500,05,28720
"Greenwood city, Arkansas",65745,05,28780
"Greers Ferry city, Arkansas",56849,05,28810
"Grubbs city, Arkansas",75625,05,29020
"Gurdon city, Arkansas",45769,05,29200
"Guy city, Arkansas",60521,05,29230
"Hackett city, Arkansas",50365,05,29290
"Hamburg city, Arkansas",35027,05,29500
"Hampton city, Arkansas",48182,05,29650
"Hardy city, Arkansas",33500,05,29920
"Harrisburg city, Arkansas",52077,05,30400
"Harrison city, Arkansas",40568,05,30460
"Hartford city, Arkansas",43542,05,30490
"Hartman city, Arkansas",43125,05,30520
"Haskell city, Arkansas",92061,05,30640
"Havana city, Arkansas",52917,05,30790
"Hazen city, Arkansas",48816,05,30940
"Heber Springs city, Arkansas",49917,05,31090
"Helena-West Helena city, Arkansas",32466,05,31190
"Hermitage city, Arkansas",20750,05,31540
"Hickory Ridge city, Arkansas",45500,05,31900
"Highland city, Arkansas",51250,05,32257
"Holiday Island city, Arkansas",52700,05,32650
"Holland city, Arkansas",53889,05,32710
"Holly Grove city, Arkansas",38750,05,32800
"Hope city, Arkansas",44353,05,33190
"Horatio city, Arkansas",44417,05,33310
"Horseshoe Bend city, Arkansas",40868,05,33370
"Hot Springs city, Arkansas",46441,05,33400
"Hoxie city, Arkansas",35234,05,33580
"Hughes city, Arkansas",26850,05,33760
"Humnoke city, Arkansas",44375,05,33820
"Humphrey city, Arkansas",21406,05,33850
"Huntington city, Arkansas",34444,05,33940
"Huntsville city, Arkansas",52472,05,33970
"Huttig city, Arkansas",36989,05,34090
"Jacksonville city, Arkansas",46947,05,34750
"Jasper city, Arkansas",28359,05,34900
"Johnson city, Arkansas",87150,05,35500
"Joiner city, Arkansas",25688,05,35650
"Jonesboro city, Arkansas",52559,05,35710
"Judsonia city, Arkansas",43811,05,36040
"Junction City city, Arkansas",35506,05,36130
"Keiser city, Arkansas",53053,05,36310
"Kensett city, Arkansas",27839,05,36430
"Kibler city, Arkansas",77813,05,36670
"Kingsland city, Arkansas",26731,05,36880
"Knobel city, Arkansas",95508,05,37240
"Lake City city, Arkansas",57449,05,37780
"Lakeview city, Arkansas",62708,05,38050
"Lake View city, Arkansas",27868,05,38110
"Lake Village city, Arkansas",44803,05,38170
"Lamar city, Arkansas",41579,05,38290
"Lavaca city, Arkansas",90263,05,38890
"Leachville city, Arkansas",48500,05,39010
"Lepanto city, Arkansas",42730,05,39370
"Leslie city, Arkansas",23750,05,39460
"Lewisville city, Arkansas",24552,05,39640
"Lincoln city, Arkansas",59688,05,39970
"Little Flock city, Arkansas",56961,05,40120
"Little Rock city, Arkansas",60583,05,41000
"Lockesburg city, Arkansas",58313,05,41090
"London city, Arkansas",49000,05,41270
"Lonoke city, Arkansas",49323,05,41420
"Lowell city, Arkansas",92986,05,41720
"Luxora city, Arkansas",-666666666,05,42170
"McCrory city, Arkansas",49318,05,42500
"McGehee city, Arkansas",33679,05,42770
"McNeil city, Arkansas",34792,05,43100
"McRae city, Arkansas",35333,05,43220
"Madison city, Arkansas",60809,05,43280
"Magazine city, Arkansas",49375,05,43310
"Magnolia city, Arkansas",42188,05,43460
"Malvern city, Arkansas",40602,05,43610
"Mammoth Spring city, Arkansas",30800,05,43670
"Manila city, Arkansas",65691,05,43820
"Mansfield city, Arkansas",54318,05,43880
"Marianna city, Arkansas",20507,05,44120
"Marion city, Arkansas",80637,05,44180
"Marked Tree city, Arkansas",45197,05,44210
"Marmaduke city, Arkansas",50824,05,44240
"Marshall city, Arkansas",29688,05,44300
"Marvell city, Arkansas",49000,05,44420
"Maumelle city, Arkansas",92466,05,44600
"Mayflower city, Arkansas",70938,05,44750
"Melbourne city, Arkansas",34303,05,45080
"Mena city, Arkansas",50875,05,45170
"Mineral Springs city, Arkansas",54931,05,46040
"Mitchellville city, Arkansas",29398,05,46190
"Monette city, Arkansas",54063,05,46400
"Monticello city, Arkansas",27998,05,46580
"Montrose city, Arkansas",36875,05,46670
"Morrilton city, Arkansas",38056,05,46970
"Mountainburg city, Arkansas",53250,05,47300
"Mountain Home city, Arkansas",42103,05,47390
"Mountain Pine city, Arkansas",46250,05,47450
"Mountain View city, Arkansas",27228,05,47540
"Mount Ida city, Arkansas",43114,05,47690
"Mulberry city, Arkansas",47596,05,48200
"Murfreesboro city, Arkansas",48125,05,48290
"Nashville city, Arkansas",39207,05,48560
"Newark city, Arkansas",34770,05,49010
"Newport city, Arkansas",32693,05,49580
"Norfork city, Arkansas",32917,05,50000
"Norphlet city, Arkansas",51250,05,50060
"North Little Rock city, Arkansas",51236,05,50450
"Ogden city, Arkansas",-666666666,05,51350
"Ola city, Arkansas",40250,05,51560
"Oppelo city, Arkansas",65813,05,52430
"Osceola city, Arkansas",40783,05,52580
"Oxford city, Arkansas",50313,05,52880
"Ozark city, Arkansas",49283,05,52970
"Palestine city, Arkansas",34896,05,53150
"Pangburn city, Arkansas",31842,05,53240
"Paragould city, Arkansas",56181,05,53390
"Paris city, Arkansas",48789,05,53480
"Parkdale city, Arkansas",41667,05,53510
"Parkin city, Arkansas",25588,05,53600
"Patterson city, Arkansas",49750,05,53990
"Peach Orchard city, Arkansas",-666666666,05,54140
"Pea Ridge city, Arkansas",93627,05,54200
"Perryville city, Arkansas",59531,05,54710
"Piggott city, Arkansas",49306,05,55130
"Pine Bluff city, Arkansas",41250,05,55310
"Plainview city, Arkansas",43750,05,55970
"Plumerville city, Arkansas",38438,05,56480
"Pocahontas city, Arkansas",42829,05,56540
"Pollard city, Arkansas",39833,05,56600
"Portland city, Arkansas",47500,05,56750
"Pottsville city, Arkansas",66761,05,56990
"Prairie Grove city, Arkansas",58556,05,57170
"Prescott city, Arkansas",29403,05,57260
"Quitman city, Arkansas",37067,05,57950
"Ratcliff city, Arkansas",43750,05,58160
"Rector city, Arkansas",41534,05,58490
"Redfield city, Arkansas",68125,05,58580
"Reyno city, Arkansas",54208,05,59180
"Rison city, Arkansas",24911,05,59480
"Rockport city, Arkansas",68681,05,60020
"Rogers city, Arkansas",82993,05,60410
"Russellville city, Arkansas",48708,05,61670
"St. Francis city, Arkansas",37308,05,61970
"Salem city, Arkansas",35679,05,62150
"Salesville city, Arkansas",49063,05,62240
"Scranton city, Arkansas",75000,05,62960
"Searcy city, Arkansas",50896,05,63020
"Shannon Hills city, Arkansas",69413,05,63470
"Sheridan city, Arkansas",61025,05,63710
"Sherwood city, Arkansas",79157,05,63800
"Siloam Springs city, Arkansas",65725,05,64370
"Smackover city, Arkansas",53105,05,64730
"Southside city, Arkansas",55469,05,65630
"Sparkman city, Arkansas",37222,05,65900
"Springdale city, Arkansas",66044,05,66080
"Stamps city, Arkansas",33152,05,66320
"Star City city, Arkansas",52039,05,66440
"Stephens city, Arkansas",37361,05,66860
"Strong city, Arkansas",26932,05,67370
"Stuttgart city, Arkansas",58906,05,67490
"Sulphur Springs city, Arkansas",34500,05,67760
"Summit city, Arkansas",63281,05,67940
"Swifton city, Arkansas",46250,05,68360
"Taylor city, Arkansas",56250,05,68660
"Texarkana city, Arkansas",47930,05,68810
"Thornton city, Arkansas",62917,05,69050
"Tillar city, Arkansas",36250,05,69230
"Tontitown city, Arkansas",80987,05,69740
"Traskwood city, Arkansas",73750,05,69830
"Trumann city, Arkansas",38079,05,70010
"Tuckerman city, Arkansas",42500,05,70100
"Turrell city, Arkansas",35833,05,70430
"Tyronza city, Arkansas",46563,05,70700
"Van Buren city, Arkansas",59420,05,71480
"Vilonia city, Arkansas",82753,05,71960
"Waldo city, Arkansas",43958,05,72350
"Waldron city, Arkansas",41028,05,72380
"Walnut Ridge city, Arkansas",47612,05,72890
"Ward city, Arkansas",78841,05,73130
"Warren city, Arkansas",35064,05,73310
